subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-vv-13,1981-04-15,2013-05-12,32.07,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,8,,,,,,,,,,,,,,,,,,0,,,,36,126,156,,74,420,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-14,1984-05-08,2001-03-20,16.87,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-16,1985-05-03,2014-07-20,29.21,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,,,,,,,,0,,,,,182,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-19,1988-05-20,2000-04-28,11.94,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-21,1999-05-07,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-22,2000-05-13,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-23,2000-05-13,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-24,2005-04-17,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,4,,,,,,581,,11.4,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-25,2009-05-22,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,0,,88,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-26,2009-05-22,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,3,,150,,82.5,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-27,1978-04-27,2004-06-20,26.15,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,,,,,,,,,,,320,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-3,1984-04-13,2008-09-27,24.46,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,2,,,,,,,,,,152,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-32,1984-04-18,2018-01-31,33.79,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-4,1991-04-03,,,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,1,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-5,1991-04-03,2014-08-27,23.40,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Eosinophils-Abs,8,,,0,,,,,,,0,,,656,,,0,558,,498,,492,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
