subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-vr-33,1987-04-20,2017-04-15,29.99,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,,,,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-34,1988-04-30,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,12,,,,,,,,,,,,,9.25,,8.8,9.83,9.04,,8.63,,8.65,,8.64,,8.05,,,,9.02,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-35,1988-04-30,2008-03-18,19.88,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,,,,,,,,,,8.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-37,1989-04-22,2013-03-13,23.89,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,11,,,,,,9.74,8.43,,,,,,,8.6,9.06,,8.05,8.12,7.93,,7.74,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-38,1990-04-20,2018-10-22,28.51,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,,,,,,9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-4,1985-05-03,2013-03-06,27.84,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,6,,,,,,,,8.82,,,10.105,,,,,7.94,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-40,1991-04-26,2013-09-06,22.36,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,,,,,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-41,1991-06-17,2014-01-06,22.55,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,3,,,,10.2,9.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-42,1992-05-11,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,,,,9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-44,1994-04-26,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,10,,,,11.83,,,,,,,,,,10.615,10.35,,,10.04,,10.36,,9.89,9.59,,,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-45,1994-04-26,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-46,1994-05-02,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-47,1994-05-02,2000-03-21,5.89,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-48,1996-05-17,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,8,,,,9.5,,,,9.81,,,9.75,8.77,,9.74,,,,,9.39,10.34,,,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-49,1999-05-17,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-5,1989-04-22,2018-08-06,29.29,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,11,,,,7.31,,,,,,,,,8.75,7.99,9.14,9.3,,8.48,9.48,,,8.36,,7.31,,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-50,1999-05-17,2017-12-22,18.60,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,9.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-51,2008-05-24,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,3,,9.1,,9.47,,,,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-52,2007-07-02,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,4,9.23,,10.47,,,9.56,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-53,2007-07-02,,,Red-ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,4,9.04,,9.5,,,8.32,8.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-55,2009-04-29,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,3,,8.72,9.73,,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-57,2009-04-29,,,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,3,,8.69,8.62,,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-7,1990-04-28,2011-12-23,21.65,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,4,,,,,,,9.32,,,,,,,,,6.85,,7.32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-8,1990-04-28,2010-02-15,19.80,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,9,,9.24,7.58,,,,,,,,8.61,,7.92,7.83,,7.945,,,6.43,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-84,1988-04-30,2004-02-15,15.79,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,2,,,9.29,,,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vr-87,1989-04-29,2013-06-06,24.10,Red-ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,1,,,,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-1,1976-05-18,2008-07-19,32.17,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,10,,,,,,,,,,,,,,,,,,9.09,,,,,8.93,,,8.8,8.75,7.82,,,6.86,,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-10,2005-04-17,,,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,1,,,,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-11,1997-04-06,2014-05-28,17.14,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,1,,,,,,,,,,,,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-12,1978-04-11,2006-04-20,28.02,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,4,,,,,,,,,,,,,,,,,,,,11,,,,9.04,9.67,,,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-13,1981-04-15,2013-05-12,32.07,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,8,,,,,,,,,,,,,,,,,,10.6,,,,9.52,9.34,10.4,,8.7,10.64,,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-14,1984-05-08,2001-03-20,16.87,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-16,1985-05-03,2014-07-20,29.21,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,4,,,,,,,,,,,,11,,,,,11.3,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-17,1992-05-18,2015-09-04,23.30,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-18,1993-03-31,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,2,,,,,10.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-19,1988-05-20,2000-04-28,11.94,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,2,,,,,,,,,,11.37,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-21,1999-05-07,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-22,2000-05-13,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-23,2000-05-13,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-24,2005-04-17,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,5,,,,9.9,,9.565,,9.9,,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-25,2009-05-22,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,3,,9.15,,10.51,,,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-26,2009-05-22,,,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,3,,8.93,,10.26,,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-27,1978-04-27,2004-06-20,26.15,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,2,,,,,,,,,,,,,,,,8.95,8.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-3,1984-04-13,2008-09-27,24.46,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,2,,,,,,,,,,9.47,,,,,,,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-32,1984-04-18,2018-01-31,33.79,Black and White Ruffed Lemur,Male,Mixed,Mixed,Chow,Red Blood Cells,1,,,,,,,,,,,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-4,1991-04-03,,,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,2,,,,,,,11.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-vv-5,1991-04-03,2014-08-27,23.40,Black and White Ruffed Lemur,Female,Mixed,Mixed,Chow,Red Blood Cells,9,,,9.41,,,,,,,9.25,,,9.82,,,6.28,8.26,,8.41,,8.28,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
